LMS1    4586.628    109.876     0.765         5214.186        150.005         1.281           
LMS2    11675.861   159.708     0.847         4925.501        127.469         1.923           
LMS3    2792.958    87.798      0.700         6006.852        168.391         0.898           
W1      9577.132    171.547     1.128         10887.508       4040.145        20597.664       
W2      5062.503    107.728     0.939         5755.172        2135.634        10887.991       
W3      5801.674    105.749     0.724         6595.479        2447.456        12477.737       
W4      7862.124    131.362     0.719         8937.847        3316.663        16909.172       
W5      6383.867    119.264     0.996         7257.330        2693.056        13729.866       
W6      1922.505    68.661      0.895         2185.549        811.015         4134.757        
W7      8541.940    154.670     1.388         9710.679        3603.446        18371.264       
W8      3187.903    80.870      1.006         3624.082        1344.828        6856.264        
W9      1768.125    60.078      0.871         2010.046        745.890         3802.730        
W10     2634.422    73.139      1.365         2994.872        1111.340        5665.885        
W11     5355.449    98.440      1.000         6088.200        2259.214        11518.035       
W12     3559.912    80.790      1.420         4046.991        1501.761        7656.349        
W13     5026.949    104.625     1.464         5714.753        2120.635        10811.525       
W14     4232.394    83.932      0.466         4811.484        1785.449        9102.664        
W15     6537.707    137.476     1.256         7432.218        2757.954        14060.732       
W16     4744.673    97.107      1.234         5393.856        2001.557        10204.431       
W17     7123.947    115.116     1.309         8098.670        3005.261        15321.566       
W18     442.146     43.640      37.150        502.642         186.521         950.930         
W19     4986.684    99.140      1.132         5668.979        2103.649        10724.926       
W20     4047.369    85.721      0.480         4601.144        1707.396        8704.730        
W21     3286.907    86.272      0.988         3736.633        1386.593        7069.194        
W22     6191.465    139.799     0.491         7038.603        2611.890        13316.064       
W23     4458.806    101.077     0.978         5068.875        1880.962        9589.612        
W24     4390.557    96.329      1.214         4991.288        1852.171        9442.828        
W25     5004.124    161.933     3.671         5688.805        2111.006        10762.435       
W26     5776.972    113.651     0.446         6567.397        2437.035        12424.609       
W27     3585.589    84.125      0.650         4076.182        1512.593        7711.574        
W28     3302.386    76.545      0.986         3754.229        1393.123        7102.484        
W29     3993.076    91.051      0.530         4539.422        1684.492        8587.960        
W30     5591.496    94.107      1.466         6356.543        2358.791        12025.703       
W31     5992.798    114.738     0.786         6812.753        2528.082        12888.790       
W32     6406.771    107.719     1.061         7283.368        2702.718        13779.128       
W33     4251.186    84.026      0.808         4832.848        1793.377        9143.082        
W34     7186.936    123.533     1.074         8170.277        3031.833        15457.037       
W35     6056.098    115.731     0.719         6884.714        2554.785        13024.930       
W36     3455.590    82.821      0.371         3928.396        1457.752        7431.983        
W37     3874.389    84.143      0.735         4404.496        1634.424        8332.699        
W38     3783.535    80.524      0.748         4301.211        1596.097        8137.297        
W39     5588.433    100.174     0.560         6353.061        2357.499        12019.115       
W40     5934.842    100.133     0.901         6746.867        2503.633        12764.143       
W41     4141.030    87.540      0.937         4707.620        1746.907        8906.168        
W42     2800.138    68.603      2.043         3183.262        1181.248        6022.294        
W43     6531.821    113.454     0.707         7425.527        2755.471        14048.074       
W44     6332.666    118.856     0.764         7199.123        2671.457        13619.748       
W45     4614.438    85.544      0.839         5245.802        1946.616        9924.334        
W46     5804.092    104.583     0.501         6598.228        2448.476        12482.937       
W47     5505.278    98.379      0.479         6258.529        2322.420        11840.274       
W48     1633.637    59.686      2.104         1857.156        689.155         3513.484        
W49     4182.932    104.859     0.765         4755.255        1764.584        8996.287        
W50     7099.380    116.362     1.409         8070.741        2994.897        15268.729       
W51     5044.419    100.081     1.208         5734.614        2128.005        10849.100       
W52     5256.898    101.443     0.606         5976.165        2217.640        11306.079       
W53     1910.179    61.007      0.863         2171.536        805.815         4108.247        
W54     4780.194    94.156      0.729         5434.236        2016.541        10280.826       
W55     2294.201    61.059      0.421         2608.101        967.816         4934.167        
W56     5436.605    108.211     1.153         6180.460        2293.450        11692.579       
W57     4759.308    95.091      0.666         5410.493        2007.730        10235.905       
W58     6259.226    107.515     1.124         7115.634        2640.475        13461.800       
W59     3927.194    85.748      0.924         4464.526        1656.700        8446.268        
W60     7241.985    115.218     1.216         8232.857        3055.056        15575.433       
W61     4035.393    86.607      1.309         4587.529        1702.344        8678.973        
W62     4655.726    92.817      1.668         5292.738        1964.034        10013.130       
W63     5646.949    102.199     1.389         6419.583        2382.184        12144.967       
